Hostname,Serial number,OS version,Device type,Manufacturer,Model,Last seen,,
VV42466,D1QCJG2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV42467,8QCDJG2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV42515,C2V6DD2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV42516,5CG8346RX0,Windows 10,Workstation,HP,HP EliteBook 840 G5,2023-08-21T22:00:00Z,,
VV42599,5CG9126DT2,Windows 10,Workstation,HP,HP EliteBook 840 G5,2023-08-22T07:00:00Z,,
VV42607,5CG8346RV6,Windows 10,Workstation,HP,HP EliteBook 840 G5,2023-08-21T20:00:00Z,,
VV42608,GZ24C62,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV42750,2TNKMF2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV42752,2TZGMF2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-16T17:00:00Z,,
VV42756,2TKGMF2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV42758,40N6SD2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T07:00:00Z,,
VV42759,40Q6SD2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T07:00:00Z,,
VV42760,2TSLMF2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-14T12:00:00Z,,
VV42761,37VDMF2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T07:00:00Z,,
VV42762,6Y0FMF2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-02T14:00:00Z,,
VV42763,40R7SD2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-15T22:00:00Z,,
VV42764,2TPBMF2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-21T19:00:00Z,,
VV42766,2V5KMF2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T07:00:00Z,,
VV43093,8CC83430TB,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T06:00:00Z,,
VV43095,8CC83430Q0,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T07:00:00Z,,
VV43096,8CC8341W1D,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T06:00:00Z,,
VV43097,8CC83430T7,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T07:00:00Z,,
VV43098,8CC83430WP,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T07:00:00Z,,
VV43099,8CC83430S5,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-07-19T14:00:00Z,,
VV43100,8CC83430VR,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T06:00:00Z,,
VV43101,8CC83424RQ,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T06:00:00Z,,
VV43102,8CC83430R9,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T07:00:00Z,,
VV43104,8CC83430WM,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T06:00:00Z,,
VV43106,8CC83430VK,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-11T06:00:00Z,,
VV43107,8CC83430WT,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T07:00:00Z,,
VV43108,8CC83430W8,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T06:00:00Z,,
VV43109,8CC83430V4,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T07:00:00Z,,
VV43110,8CC83430TW,Windows 10,Workstation,HP,HP ProDesk 400 G4 DM,2023-08-22T07:00:00Z,,
VV43124,4V00RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43126,J6C4RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-18T23:00:00Z,,
VV43128,GQ27RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T21:00:00Z,,
VV43137,BQ53RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T00:00:00Z,,
VV43151,7SM2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43162,JYZ2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T19:00:00Z,,
VV43184,G8M7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T01:00:00Z,,
VV43187,67D5RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43188,GKJYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43190,25D5RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43192,DVW6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43203,55D5RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43209,6YJYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T22:00:00Z,,
VV43215,FFQ5RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T00:00:00Z,,
VV43221,4VDYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43223,FLVXQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-03T14:00:00Z,,
VV43227,86F7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43234,G3SYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43239,B827RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-20T02:00:00Z,,
VV43244,1WL7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43248,DQDYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43253,35X1RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43255,HV70RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43257,DGF2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T01:00:00Z,,
VV43258,G0SYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T22:00:00Z,,
VV43259,4YNZQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43261,B2G0RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43276,8FQ6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43278,G7B1RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T01:00:00Z,,
VV43282,9F87RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-04T17:00:00Z,,
VV43284,7TF7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43286,H5M7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T05:00:00Z,,
VV43290,2M0YQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T09:00:00Z,,
VV43291,3M9ZQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43293,F6G2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-14T15:00:00Z,,
VV43295,JP22RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43302,H6K4RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43303,94P6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T22:00:00Z,,
VV43304,JSS2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43324,C887RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T22:00:00Z,,
VV43326,FNL4RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43327,F4F4RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43335,3HY5RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43337,G14ZQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T22:00:00Z,,
VV43339,CZW1RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-11T02:00:00Z,,
VV43343,HKLYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43353,G86YQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43354,B3D4RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43375,96V6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T04:00:00Z,,
VV43376,F6R2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-03T15:00:00Z,,
VV43383,DXCYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43387,HRW6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-17T15:00:00Z,,
VV43402,6RVXQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43407,87J6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-07-28T19:00:00Z,,
VV43420,52NWQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T21:00:00Z,,
VV43424,DWMWQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-08T01:00:00Z,,
VV43425,85Q6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-11T19:00:00Z,,
VV43428,FYCXQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-07-28T14:00:00Z,,
VV43433,JB34RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43437,GNX3RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T01:00:00Z,,
VV43441,FYL2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-12T21:00:00Z,,
VV43442,13R5RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43443,3NS2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43448,9L10RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43452,1VV6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-07-27T19:00:00Z,,
VV43455,6LF2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43465,FSVZQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T23:00:00Z,,
VV43473,F9HZQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43479,GTV6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43505,3QF7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-07-27T11:00:00Z,,
VV43509,J2J6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T19:00:00Z,,
VV43512,651YQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-17T19:00:00Z,,
VV43516,FCL4RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43528,G8L4RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43539,3PC4RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-10T15:00:00Z,,
VV43545,7X54RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43547,9Y67RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43553,CFR7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43557,C3L7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-16T19:00:00Z,,
VV43563,GC74RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43567,1QHXQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T04:00:00Z,,
VV43571,HSK7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43574,1ML4RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-16T18:00:00Z,,
VV43576,G9Q1RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43577,8C82RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43579,8F82RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43583,83X6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43587,DGSYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T00:00:00Z,,
VV43589,7XDYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43591,83Q6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43592,D3NWQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T21:00:00Z,,
VV43596,D9Q6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-15T12:00:00Z,,
VV43601,4974RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43603,6RB6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T19:00:00Z,,
VV43605,9SF7RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T03:00:00Z,,
VV43608,699ZQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T16:00:00Z,,
VV43716,2J9HJB2,Windows 10,Workstation,Dell Inc.,Precision Tower 3620,2023-08-22T06:00:00Z,,
VV43719,4TPPJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-20T18:00:00Z,,
VV43720,4TKMJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV43721,4TPMJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-16T17:00:00Z,,
VV43724,4TLMJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T07:00:00Z,,
VV43725,4TJRJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T07:00:00Z,,
VV43727,4TLPJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-17T16:00:00Z,,
VV43730,4TPLJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV43731,4TNNJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV43733,4TLNJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T03:00:00Z,,
VV43738,4TKLJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T07:00:00Z,,
VV43739,4TMRJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-21T15:00:00Z,,
VV43741,4TNMJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T07:00:00Z,,
VV43742,4TJQJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV43745,4TKNJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-17T20:00:00Z,,
VV43747,4TMQJB2,Windows 10,Workstation,Dell Inc.,OptiPlex 7040,2023-08-22T06:00:00Z,,
VV43753,PC0DLS4E,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-21T22:00:00Z,,
VV43768,PC0DLS9S,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T03:00:00Z,,
VV43779,PC0DLS67,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV43794,PC0DLS75,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-21T17:00:00Z,,
VV43797,PC0DLS8N,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV43810,PC0DLS9Q,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV43827,PC0DLS7M,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV43828,PC0DLS8J,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-11T15:00:00Z,,
VV43829,PC0DLS82,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T07:00:00Z,,
VV43830,PC0DLS86,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T07:00:00Z,,
VV43831,PC0DLS9P,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T07:00:00Z,,
VV43840,PC0DLS7L,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV43848,PC0DLS9B,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV43864,PC0DLS51,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV43868,PC0DLS7R,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-21T21:00:00Z,,
VV43917,PC0DLS6U,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-21T22:00:00Z,,
VV43922,PC0DLS63,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV43929,PC0DLS66,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-21T20:00:00Z,,
VV43947,PC0DLS4S,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-21T22:00:00Z,,
VV43950,1325RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T19:00:00Z,,
VV43952,2WCXQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43953,H24ZQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43959,1617RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43961,9ZG6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43962,5KV6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43968,40RYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV43969,BC17RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-17T19:00:00Z,,
VV43972,1KTXQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV43979,2W54RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T02:00:00Z,,
VV43983,G26YQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T04:00:00Z,,
VV43992,BDKYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T03:00:00Z,,
VV44021,988X9G2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T22:00:00Z,,
VV44022,F4J2L72,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-16T17:00:00Z,,
VV44029,2HKBRC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44034,F0SX9G2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44058,97ZNNC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV44064,BBNNNC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV44069,9F49L72,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44072,7PDNNC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-11T14:00:00Z,,
VV44088,7JYDRC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44092,B5NNNC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-18T18:00:00Z,,
VV44093,35RBRC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44103,5ZRDRC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T04:00:00Z,,
VV44142,FTN6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T01:00:00Z,,
VV44174,D25SH0NAGQ17,Mojave (10.14),Workstation,Apple Inc.,"iMac17,1",2023-08-22T06:00:00Z,,
VV44190,PC0GB9P1,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44193,PC0GB9NU,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T07:00:00Z,,
VV44195,PC0GB9N3,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44203,PC0GB9K1,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T07:00:00Z,,
VV44213,PC0GB9MN,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44217,PC0GB9J7,Windows 10,Workstation,LENOVO,20FMS45R00,2023-07-27T15:00:00Z,,
VV44236,PC0GB9MC,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44256,PC0GB9MD,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T00:00:00Z,,
VV44265,PC0GB9MS,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44290,PC0GB9M8,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-21T19:00:00Z,,
VV44295,PC0GB9MR,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44303,PC0GB9MK,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44307,PC0GB9JX,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-21T19:00:00Z,,
VV44318,PC0GB9KJ,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T07:00:00Z,,
VV44319,PC0GB9J0,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44320,PC0GB9KC,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T07:00:00Z,,
VV44326,PC0GB9JF,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-21T21:00:00Z,,
VV44327,PC0GB9HR,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-19T17:00:00Z,,
VV44328,PC0GB9J4,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T07:00:00Z,,
VV44329,PC0GB9JQ,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-09T02:00:00Z,,
VV44336,PC0GB9KB,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44337,PC0GB9K6,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T07:00:00Z,,
VV44338,PC0GB9LQ,Windows 10,Workstation,LENOVO,20FMS45R00,2023-07-13T12:00:00Z,,
VV44341,PC0GB9LM,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44343,PC0GB9J5,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44345,PC0GB9K0,Windows 10,Workstation,LENOVO,20FMS45R00,2023-08-22T06:00:00Z,,
VV44350,F346RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-10T19:00:00Z,,
VV44355,CVMWQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44356,3YQ3RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-01T21:00:00Z,,
VV44358,1GQ1RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-17T20:00:00Z,,
VV44360,6303RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44361,57Q1RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T07:00:00Z,,
VV44362,3ZD0RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44363,BH0XQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44371,BMM2RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T01:00:00Z,,
VV44373,41J1RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44374,1RJ1RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T23:00:00Z,,
VV44377,CLL0RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44382,HS22RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-17T05:00:00Z,,
VV44405,5JKXQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-07-08T03:00:00Z,,
VV44409,6CGWQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T02:00:00Z,,
VV44410,9XW6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T22:00:00Z,,
VV44417,CKTWQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T01:00:00Z,,
VV44429,9FGWQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T18:00:00Z,,
VV44440,96SYQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-17T16:00:00Z,,
VV44445,7564RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T17:00:00Z,,
VV44451,BB82RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-19T07:00:00Z,,
VV44452,8Q8ZQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44459,F2R5RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-22T06:00:00Z,,
VV44461,JW22RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-16T14:00:00Z,,
VV44469,JSYWQC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-09T18:00:00Z,,
VV44473,1TP1RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T20:00:00Z,,
VV44477,1TV6RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-01T23:00:00Z,,
VV44478,1243RC2,Windows 10,Workstation,Dell Inc.,Latitude E7470,2023-08-21T20:00:00Z,,
